event_id,security_id,event_date,affected_monthly_feature,formation_date,membership_at_formation,final_signal_availability_changed,otherwise_eligible_except_event,would_otherwise_be_winner,required_event_month_return_to_win,event_reason
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_498bf6927d49bd14c5e9,NSE_E33BF28052EC,2014-11-26,2014-11,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-02-28,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_649d1a91c6704b6cc989,NSE_D92A46834C0F,2015-01-05,2015-01,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-02-28,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_22cfc3b9a81fe7f57ff6,NSE_B3968699E9E2,2015-01-16,2015-01,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-04-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-05-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-07-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-09-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-10-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-11-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2015-12-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2016-01-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_df82d8fc43ad7e21c2a8,NSE_4FB8019524D0,2015-03-20,2015-03,2016-02-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,ACCEPTED_STRICT_RETURN_EXCEPTION
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_46f159e1e6f12e1e79cb,NSE_148E052CEC64,2015-03-23,2015-03,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,ORDINARY_ACTION_PARSE_UNVERIFIED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-09-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.0821521683402278,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-10-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.9224889093200921,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-11-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.5643927554544992,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2015-12-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.4805190055600168,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2016-01-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.5718112014569083,TREATMENT_NOT_ACCEPTED
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,2015-03-24,2015-03,2016-02-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.4410762468905307,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_916df9023b5865eabede,NSE_D8A31493DD0A,2015-04-06,2015-04,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_379f438e0fa82febbf97,NSE_D67F47161F2D,2015-04-23,2015-04,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2015-12-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.22037878211611295,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2016-01-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.09672726875461923,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2016-02-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.18420223113786838,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2016-03-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.22698648144463673,TREATMENT_NOT_ACCEPTED
CA_ee115bb800808115f870,NSE_C60D64EC58FE,2015-05-28,2015-05,2016-04-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.17882827024888326,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2016-04-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.568446427266484,TREATMENT_NOT_ACCEPTED
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,2015-06-03,2015-06,2016-05-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.4431447599690703,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2015-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2015-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2016-04-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e90a53f3da415ef42ae8,NSE_71E0266D5F31,2015-06-12,2015-06,2016-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2015-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-04-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e55059d9cb22496269b8,NSE_EC27C1265F27,2015-08-03,2015-08,2016-07-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_de9806670c7649a3e8cf,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_e583c5277bfb87e79410,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e583c5277bfb87e79410,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e583c5277bfb87e79410,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
