symbol,company,series,face_value,purpose,ex_date,record_date,book_closure_start,book_closure_end,payment_date,remarks,source_file,source,purpose_normalized,is_dividend,is_bonus,is_split,is_consolidation,is_rights,is_structural,is_buyback,is_capital_reduction,is_meeting,is_interest,is_redemption,primary_class,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,economic_event_count,multiple_event_types,needs_manual_review
COCHINSHIP,Cochin Shipyard Limited,EQ,5.0,Annual General Meeting/Dividend - Rs  2.25 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.25 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,2.25,,,,,1,False,False
COMSYN,Commercial Syn Bags Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
CONFIPET,Confidence Petroleum India Limited,EQ,1.0,Annual General Meeting/Dividend - Rs 0.10 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.10 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,0.1,,,,,1,False,False
CREATIVEYE,Creative Eye Limited,EQ,5.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
CTE,Cambridge Technology Enterprises Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
DAVANGERE,Davangere Sugar Company Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
DCM,DCM  Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
DEVIT,Dev Information Technology Limited,EQ,2.0,Annual General Meeting/Dividend - Re 0.25 Per Share,2024-09-23,,2024-09-24,2024-09-29,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.25 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,0.25,,,,,1,False,False
DOLATALGO,Dolat Algotech Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
DSSL,Dynacons Systems & Solutions Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
DUCON,Ducon Infratechnologies Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
ENERGYDEV,Energy Development Company Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
EQUIPPP,Equippp Social Impact Technologies Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
ESSARSHPNG,Essar Shipping Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
FEDDERELEC,Fedders Electric and Engineering Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
GALLANTT,Gallantt Ispat Limited,EQ,10.0,Dividend - Re 1 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,DIVIDEND - RE 1 PER SHARE,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,1.0,,,,,1,False,False
GATECH,GACM Technologies Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
GATECHDVR,GACM Technologies Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
GENESYS,Genesys International Corporation Limited,EQ,5.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
GENUSPOWER,Genus Power Infrastructures Limited,EQ,1.0,Annual General Meeting/Dividend - Rs  0.60 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.60 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,0.6,,,,,1,False,False
GLOBALE,Globale Tessile Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
GSS,GSS Infotech Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
GUJAPOLLO,Gujarat Apollo Industries Limited,EQ,10.0,Annual General Meeting/Dividend - Rs 2 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,2.0,,,,,1,False,False
HALEOSLABS,HALEOS LABS LIMITED,EQ,10.0,Annual General Meeting/Dividend - Rs 1.50 Per Share,2024-09-23,2024-09-23,,,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,1.5,,,,,1,False,False
HEALTHX,Health X Platform Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
HFCL,HFCL Limited,EQ,1.0,Annual General Meeting/Dividend - Rs 0.20 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,0.2,,,,,1,False,False
HINDNATGLS,Hindusthan National Glass & Industries Limited,EQ,2.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
HPL,HPL Electric & Power Limited,EQ,10.0,Annual General Meeting/Dividend - Re 1 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,1.0,,,,,1,False,False
IIFL,IIFL Finance Limited,EQ,2.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
INDOSTAR,IndoStar Capital Finance Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
INDSWFTLTD,Ind-Swift Limited,EQ,2.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
INTENTECH,Intense Technologies Limited,EQ,2.0,Annual General Meeting/Dividend - Re 1 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,1.0,,,,,1,False,False
JAIPURKURT,Nandani Creation Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
JBFIND,JBF Industries Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
JINDALPOLY,Jindal Poly Films Limited,EQ,10.0,Annual General Meeting/Dividend - Rs 5.50 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 5.50 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,5.5,,,,,1,False,False
JPASSOCIAT,Jaiprakash Associates Limited,EQ,2.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
KEEPLEARN,DSJ Keep Learning Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
KERNEX,Kernex Microsystems (India) Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
KOHINOOR,Kohinoor Foods Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
KRITIKA,Kritika Wires Limited,EQ,2.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
KUNDANMM,Kundan Minerals and Metals Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-29,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
LAL,Lorenzini Apparels Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
LAOPALA,La Opala RG Limited,EQ,2.0,Annual General Meeting/Dividend - Rs 5 Per Share/Special Dividend - Rs 5 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE/SPECIAL DIVIDEND - RS 5 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,5.0,,,,,1,False,False
LEXUS,Lexus Granito (India) Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-27,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
LPDC,Landmark Property Development Company Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MADHAV,Madhav Marbles and Granites Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MAHESHWARI,Maheshwari Logistics Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MBLINFRA,MBL Infrastructure Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MFML,Mahalaxmi Fabric Mills Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MHLXMIRU,Mahalaxmi Rubtech Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MKPL,M K Proteins Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MODTHREAD,Modern Threads (India) Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MOHITIND,Mohit Industries Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MOKSH,Moksh Ornaments Limited,EQ,2.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
MTNL,Mahanagar Telephone Nigam Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
NECCLTD,North Eastern Carrying Corporation Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
OILCOUNTUB,Oil Country Tubular Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
OMINFRAL,OM INFRA LIMITED,EQ,1.0,Annual General Meeting/Dividend - Rs 0.50 Per Share,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,0.5,,,,,1,False,False
ONELIFECAP,Onelife Capital Advisors Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
OPTIEMUS,Optiemus Infracom Limited,EQ,10.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
ORIENTCER,ORIENT CERATECH LIMITED,EQ,1.0,Annual General Meeting,2024-09-23,,2024-09-24,2024-09-30,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,ANNUAL GENERAL MEETING,False,False,False,False,False,False,False,False,True,False,False,MEETING_ONLY,,,,,,0,False,False
ORIENTCER,ORIENT CERATECH LIMITED,EQ,1.0,Dividend - Re 0.25 Per Share,2024-09-23,2024-09-23,,,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,DIVIDEND - RE 0.25 PER SHARE,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,0.25,,,,,1,False,False
PGEL,PG Electroplast Limited,EQ,1.0,Dividend - Rs 0.20 Per Share,2024-09-23,2024-09-23,,,,,corporate_actions_20240901_20240930.json,NSE corporate actions API,DIVIDEND - RS 0.20 PER SHARE,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,0.2,,,,,1,False,False
