symbol,company,series,face_value,purpose,ex_date,record_date,book_closure_start,book_closure_end,payment_date,remarks,source_file,source,purpose_normalized,is_dividend,is_bonus,is_split,is_consolidation,is_rights,is_structural,is_buyback,is_capital_reduction,is_meeting,is_interest,is_redemption,primary_class,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,economic_event_count,multiple_event_types,needs_manual_review,repair_status,repair_reason,security_id,identity_match_method,is_nifty500_member_on_ex_date
RPPINFRA,R.P.P. Infra Projects Limited,EQ,10.0,Rights 3:5 @ Premium Rs 20/-,2021-09-17,2021-09-20,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,RIGHTS 3:5 @ PREMIUM RS 20/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,5.0,,,1,False,False,UNCHANGED,,NSE_89113CAD3169,ACTIVE_DATE_MATCH,False
BHARTIARTL,Bharti Airtel Limited,EQ,5.0,Rights 1:14 @ Premium Rs 530/-,2021-09-27,2021-09-28,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,RIGHTS 1:14 @ PREMIUM RS 530/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,14.0,,,1,False,False,UNCHANGED,,NSE_BD4742D366FC,ACTIVE_DATE_MATCH,True
ECLERX,eClerx Services Limited,EQ,10.0,Buyback,2021-09-29,2021-09-30,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_2F62FAA6E00D,ACTIVE_DATE_MATCH,True
TEXRAIL,Texmaco Rail & Engineering Limited,EQ,1.0,Rights 2:7 @ Premium Rs 22/-,2021-10-21,2021-10-22,,,,,corporate_actions_20211001_20211031.json,NSE corporate actions API,RIGHTS 2:7 @ PREMIUM RS 22/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,7.0,,,1,False,False,UNCHANGED,,NSE_63EB9280D90F,ACTIVE_DATE_MATCH,False
NDLVENTURE,NDL Ventures Limited,EQ,10.0,Rights 2:5 @ Premium Rs 290/-,2021-10-22,2021-10-25,,,,,corporate_actions_20211001_20211031.json,NSE corporate actions API,RIGHTS 2:5 @ PREMIUM RS 290/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,5.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
BHARATGEAR,Bharat Gears Limited,EQ,10.0,Rights 1:10 @ Premium Rs 95/-,2021-10-28,2021-10-29,,,,,corporate_actions_20211001_20211031.json,NSE corporate actions API,RIGHTS 1:10 @ PREMIUM RS 95/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,10.0,,,1,False,False,UNCHANGED,,NSE_FBB961203DF8,ACTIVE_DATE_MATCH,False
PATINTLOG,Patel Integrated Logistics Limited,EQ,10.0,Rights 613:399,2021-10-28,2021-10-29,,,,,corporate_actions_20211001_20211031.json,NSE corporate actions API,RIGHTS 613:399,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,613.0,399.0,,,1,False,False,UNCHANGED,,NSE_F472FE5885B6,ACTIVE_DATE_MATCH,False
VIKASLIFE,Vikas Lifecare Limited,EQ,1.0,Rights 4:21 @ Premium Rs 1.80/-,2021-10-29,2021-11-01,,,,,corporate_actions_20211001_20211031.json,NSE corporate actions API,RIGHTS 4:21 @ PREMIUM RS 1.80/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,4.0,21.0,,,1,False,False,UNCHANGED,,NSE_62819CC54AD7,ACTIVE_DATE_MATCH,False
AKSHARCHEM,AksharChem India Limited,EQ,10.0,Buyback,2021-11-11,2021-11-12,,,,,corporate_actions_20211101_20211130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_3885846AAE86,ACTIVE_DATE_MATCH,False
INDHOTEL,The Indian Hotels Company Limited,EQ,1.0,Rights 1:9 @ Premium Rs 149/-,2021-11-11,2021-11-13,,,,,corporate_actions_20211101_20211130.json,NSE corporate actions API,RIGHTS 1:9 @ PREMIUM RS 149/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,9.0,,,1,False,False,UNCHANGED,,NSE_981D18E0A068,ACTIVE_DATE_MATCH,True
SHK,S H Kelkar and Company Limited,EQ,10.0,Buyback,2021-11-11,2021-11-12,,,,,corporate_actions_20211101_20211130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_F8512C975E62,ACTIVE_DATE_MATCH,False
VIKASECO,Vikas EcoTech Limited,EQ,1.0,Rights 12:25@ Premium Rs 0.60/-,2021-11-24,2021-11-25,,,,,corporate_actions_20211101_20211130.json,NSE corporate actions API,RIGHTS 12:25@ PREMIUM RS 0.60/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,12.0,25.0,,,1,False,False,UNCHANGED,,NSE_AC69DC0AF5A5,ACTIVE_DATE_MATCH,False
NUCLEUS,Nucleus Software Exports Limited,EQ,10.0,Buyback,2021-11-25,2021-11-27,,,,,corporate_actions_20211101_20211130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_2A7BBB221AEF,ACTIVE_DATE_MATCH,False
SHIVAMAUTO,Shivam Autotech Limited,EQ,2.0,Rights 2:9 @ Premium Rs 16/-,2021-12-09,2021-12-10,,,,,corporate_actions_20211201_20211231.json,NSE corporate actions API,RIGHTS 2:9 @ PREMIUM RS 16/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,9.0,,,1,False,False,UNCHANGED,,NSE_8E8DC85EE932,ACTIVE_DATE_MATCH,False
WEIZMANIND,Weizmann Limited,EQ,10.0,Buyback,2021-12-09,2021-12-10,,,,,corporate_actions_20211201_20211231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_CC964AFE8154,ACTIVE_DATE_MATCH,False
BEARDSELL,Beardsell Limited,EQ,2.0,Rights 1:3 @ Premium Rs 8/-,2021-12-16,2021-12-17,,,,,corporate_actions_20211201_20211231.json,NSE corporate actions API,RIGHTS 1:3 @ PREMIUM RS 8/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,3.0,,,1,False,False,UNCHANGED,,NSE_C37DE013F08B,ACTIVE_DATE_MATCH,False
MPSLTD,MPS Limited,EQ,10.0,Buyback,2021-12-16,2021-12-17,,,,,corporate_actions_20211201_20211231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_E389B59D77D6,ACTIVE_DATE_MATCH,False
MOIL,MOIL Limited,EQ,10.0,Buyback,2021-12-30,2021-12-31,,,,,corporate_actions_20211201_20211231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D9F56642B79E,ACTIVE_DATE_MATCH,True
SDBL,Som Distilleries & Breweries Limited,EQ,2.0,Rights 1:13@ Premium Rs 30/-,2021-12-31,2022-01-03,,,,,corporate_actions_20211201_20211231.json,NSE corporate actions API,RIGHTS 1:13@ PREMIUM RS 30/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,13.0,,,1,False,False,UNCHANGED,,NSE_82207CD02485,ACTIVE_DATE_MATCH,False
GMRAIRPORT,GMR AIRPORTS LIMITED,EQ,1.0,Demerger,2022-01-11,2022-01-12,,,,,corporate_actions_20220101_20220131.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
AJANTPHARM,Ajanta Pharma Limited,EQ,2.0,Buyback,2022-01-13,2022-01-14,,,,,corporate_actions_20220101_20220131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_790EA781FCF2,ACTIVE_DATE_MATCH,True
MOTHERSON,Samvardhana Motherson International Limited,EQ,1.0,Demerger,2022-01-14,2022-01-17,,,,,corporate_actions_20220101_20220131.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_108254EF6AA4,UNIQUE_SYMBOL_HISTORY,False
KPRMILL,K.P.R. Mill Limited,EQ,1.0,Buyback,2022-02-17,2022-02-19,,,,,corporate_actions_20220201_20220228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_03C46C5018D2,ACTIVE_DATE_MATCH,True
MAYURUNIQ,Mayur Uniquoters Ltd,EQ,5.0,Buyback,2022-02-22,2022-02-23,,,,,corporate_actions_20220201_20220228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_E8494F35C12B,ACTIVE_DATE_MATCH,False
TCS,Tata Consultancy Services Limited,EQ,1.0,Buyback,2022-02-22,2022-02-23,,,,,corporate_actions_20220201_20220228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_DBD0EB2724E0,ACTIVE_DATE_MATCH,True
ARSHIYA,Arshiya Limited,EQ,2.0,Demerger,2022-03-03,2022-03-04,,,,,corporate_actions_20220301_20220331.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_64452976BB48,ACTIVE_DATE_MATCH,False
VIPIND,VIP Industries Limited,EQ,2.0,Interim Dividend,2022-03-08,2022-03-09,,,,,corporate_actions_20220301_20220331.json,NSE corporate actions API,INTERIM DIVIDEND,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_2C5F1FC0CC8C,ACTIVE_DATE_MATCH,True
WOCKPHARMA,Wockhardt Limited,EQ,5.0,Rights 3:10@ Premium Rs 220 Per Share,2022-03-08,2022-03-09,,,,,corporate_actions_20220301_20220331.json,NSE corporate actions API,RIGHTS 3:10@ PREMIUM RS 220 PER SHARE,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,10.0,,,1,False,False,UNCHANGED,,NSE_3F3FCC28A216,ACTIVE_DATE_MATCH,True
VEDL,Vedanta Limited,EQ,1.0,Interim Dividend,2022-03-09,2022-03-10,,,,,corporate_actions_20220301_20220331.json,NSE corporate actions API,INTERIM DIVIDEND,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_4F03492E4C4E,ACTIVE_DATE_MATCH,True
NGIL,Nakoda Group of Industries Limited,EQ,10.0,Rights 1:4@ Premium Rs 110/-,2022-03-30,2022-04-01,,,,,corporate_actions_20220301_20220331.json,NSE corporate actions API,RIGHTS 1:4@ PREMIUM RS 110/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,4.0,,,1,False,False,UNCHANGED,,NSE_3958D03DF99B,ACTIVE_DATE_MATCH,False
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,EQ,1.0,Rights Issue 4:17@ Premium Rs 390/-,2022-04-07,2022-04-09,,,,,corporate_actions_20220401_20220430.json,NSE corporate actions API,RIGHTS ISSUE 4:17@ PREMIUM RS 390/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,4.0,17.0,,,1,False,False,UNCHANGED,,NSE_621EFCE00750,ACTIVE_DATE_MATCH,False
FILATEX,Filatex India Limited,EQ,1.0,Buyback,2022-04-07,2022-04-08,,,,,corporate_actions_20220401_20220430.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_78E6C2B4396C,ACTIVE_DATE_MATCH,False
ASIANTILES,Asian Granito India Limited,EQ,10.0,Rights Issue 30:37@ Premium Rs 53/-,2022-04-11,2022-04-12,,,,,corporate_actions_20220401_20220430.json,NSE corporate actions API,RIGHTS ISSUE 30:37@ PREMIUM RS 53/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,30.0,37.0,,,1,False,False,UNCHANGED,,NSE_932751FFFB35,ACTIVE_DATE_MATCH,False
AURUM,Aurum PropTech Limited,EQ,5.0,Rights 3:2 @ Premium Rs 75/-,2022-04-12,2022-04-14,,,,,corporate_actions_20220401_20220430.json,NSE corporate actions API,RIGHTS 3:2 @ PREMIUM RS 75/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,2.0,,,1,False,False,UNCHANGED,,NSE_829DA9E68B8C,ACTIVE_DATE_MATCH,False
GAIL,GAIL (India) Limited,EQ,10.0,Buyback,2022-04-21,2022-04-22,,,,,corporate_actions_20220401_20220430.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_1A8C5F9B8D6A,ACTIVE_DATE_MATCH,True
ESSENTIA,Integra Essentia Limited,EQ,1.0,Rights 33:13@ Premium Rs 0.80/-,2022-05-04,2022-05-05,,,,,corporate_actions_20220501_20220531.json,NSE corporate actions API,RIGHTS 33:13@ PREMIUM RS 0.80/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,33.0,13.0,,,1,False,False,UNCHANGED,,NSE_ED17A80DA9BB,ACTIVE_DATE_MATCH,False
DYNPRO,Dynemic Products Limited,EQ,10.0,Rights 1:20 @ Premium Rs. 440/-,2022-05-12,2022-05-13,,,,,corporate_actions_20220501_20220531.json,NSE corporate actions API,RIGHTS 1:20 @ PREMIUM RS. 440/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,20.0,,,1,False,False,UNCHANGED,,NSE_04C0E81B6A3F,ACTIVE_DATE_MATCH,False
DHAMPURSUG,Dhampur Sugar Mills Limited,EQ,10.0,Demerger,2022-05-13,2022-05-17,,,,,corporate_actions_20220501_20220531.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_A5CB0168A5BF,ACTIVE_DATE_MATCH,False
TIPSMUSIC,Tips Music Limited,EQ,1.0,Demerger,2022-05-19,2022-05-21,,,,,corporate_actions_20220501_20220531.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
MOTILALOFS,Motilal Oswal Financial Services Limited,EQ,1.0,Buyback,2022-05-26,2022-05-27,,,,,corporate_actions_20220501_20220531.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_EBCA7C65B503,ACTIVE_DATE_MATCH,True
ZYDUSLIFE,Zydus Lifesciences Limited,EQ,1.0,Buyback,2022-06-01,2022-06-02,,,,,corporate_actions_20220601_20220630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_04884AF9E2CC,ACTIVE_DATE_MATCH,True
ASAHISONG,Asahi Songwon Colors Limited,EQ,10.0,Buyback,2022-06-02,2022-06-03,,,,,corporate_actions_20220601_20220630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_49C4EC222EAD,ACTIVE_DATE_MATCH,False
BSOFT,BIRLASOFT LIMITED,EQ,2.0,Buyback,2022-07-14,2022-07-15,,,,,corporate_actions_20220701_20220731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_64BF9F3DBA41,ACTIVE_DATE_MATCH,True
MAXIND,Max India Limited,EQ,10.0,Capital Reduction Pursuant To Nclt Order,2022-07-26,2022-07-27,,,,,corporate_actions_20220701_20220731.json,NSE corporate actions API,CAPITAL REDUCTION PURSUANT TO NCLT ORDER,False,False,False,False,False,False,False,True,False,False,False,CAPITAL_REDUCTION,,,,,,1,False,True,UNCHANGED,,NSE_DB556343B6F9,ACTIVE_DATE_MATCH,False
TEMBO,Tembo Global Industries Limited,EQ,1.0,Rights 9:25 @ Premium Rs 90/-,2022-08-08,2022-08-10,,,,,corporate_actions_20220801_20220831.json,NSE corporate actions API,RIGHTS 9:25 @ PREMIUM RS 90/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,9.0,25.0,,,1,False,False,UNCHANGED,,NSE_EE0569CCF927,ACTIVE_DATE_MATCH,False
MSUMI,Motherson Sumi Wiring India Limited,EQ,1.0,Annual General Meeting/Dividend - Rs  Per Share,2022-08-12,,2022-08-18,2022-08-22,,,corporate_actions_20220801_20220831.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_238128DD84D9,ACTIVE_DATE_MATCH,False
COASTCORP,Coastal Corporation Limited,EQ,2.0,Rights 1:6 @ Premium Rs 215/-,2022-08-25,2022-08-26,,,,,corporate_actions_20220801_20220831.json,NSE corporate actions API,RIGHTS 1:6 @ PREMIUM RS 215/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,6.0,,,1,False,False,UNCHANGED,,NSE_478AEBB36E09,ACTIVE_DATE_MATCH,False
PEL,Piramal Enterprises Limited,EQ,2.0,Demerger,2022-08-30,2022-09-01,,,,,corporate_actions_20220801_20220831.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_A4B76A210E61,ACTIVE_DATE_MATCH,False
IBULLSLTD,Indiabulls Limited,EQ,2.0,Demerger,2022-09-01,2022-09-02,,,,,corporate_actions_20220901_20220930.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
KAMDHENU,Kamdhenu Limited,EQ,1.0,Demerger,2022-09-06,2022-09-07,,,,,corporate_actions_20220901_20220930.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_73D167EEB8A9,ACTIVE_DATE_MATCH,False
BEML,BEML Limited,EQ,5.0,Demerger,2022-09-08,2022-09-09,,,,,corporate_actions_20220901_20220930.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_873E06A5291B,ACTIVE_DATE_MATCH,False
LIBAS,Libas Consumer Products Limited,EQ,10.0,Rights 1:2 @ Premium Rs 11/-,2022-09-15,2022-09-16,,,,,corporate_actions_20220901_20220930.json,NSE corporate actions API,RIGHTS 1:2 @ PREMIUM RS 11/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,2.0,,,1,False,False,UNCHANGED,,NSE_D0BC055DE24C,ACTIVE_DATE_MATCH,False
ASAHISONG,Asahi Songwon Colors Limited,EQ,10.0,Annual General Meeting/Dividend - Rs  Per Share,2022-09-22,,2022-09-24,2022-09-30,,,corporate_actions_20220901_20220930.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_49C4EC222EAD,ACTIVE_DATE_MATCH,False
SUZLON,Suzlon Energy Limited,EQ,2.0,Rights 5:21 @ Premium Rs 3/-,2022-10-03,2022-10-04,,,,,corporate_actions_20221001_20221031.json,NSE corporate actions API,RIGHTS 5:21 @ PREMIUM RS 3/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,5.0,21.0,,,1,False,False,UNCHANGED,,NSE_F6C28C2DB744,ACTIVE_DATE_MATCH,True
AHLEAST,Asian Hotels (East) Limited,EQ,10.0,Demerger,2022-10-06,2022-10-07,,,,,corporate_actions_20221001_20221031.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_9D25E2E82749,ACTIVE_DATE_MATCH,False
SUVEN,Suven Life Sciences Limited,EQ,1.0,Rights 1:2 @ Premium Rs 54/-,2022-10-17,2022-10-18,,,,,corporate_actions_20221001_20221031.json,NSE corporate actions API,RIGHTS 1:2 @ PREMIUM RS 54/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,2.0,,,1,False,False,UNCHANGED,,NSE_3BC23EE3CDD9,ACTIVE_DATE_MATCH,False
AARTIIND,Aarti Industries Limited,EQ,5.0,Demerger,2022-10-19,2022-10-20,,,,,corporate_actions_20221001_20221031.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_81E1BA306A07,ACTIVE_DATE_MATCH,False
HILTON,Hilton Metal Forging Limited,EQ,10.0,Rights 2:5 @ Premium Rs 45/-,2022-10-20,2022-10-20,,,,,corporate_actions_20221001_20221031.json,NSE corporate actions API,RIGHTS 2:5 @ PREMIUM RS 45/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,5.0,,,1,False,False,UNCHANGED,,NSE_04C6FC375EB2,ACTIVE_DATE_MATCH,False
NMDC,NMDC Limited,EQ,1.0,Demerger,2022-10-27,2022-10-28,,,,,corporate_actions_20221001_20221031.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_6693136E8F8D,ACTIVE_DATE_MATCH,False
TFL,Transwarranty Finance Limited,EQ,10.0,Rights 1:1,2022-11-04,2022-11-04,,,,,corporate_actions_20221101_20221130.json,NSE corporate actions API,RIGHTS 1:1,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,1.0,,,1,False,False,UNCHANGED,,NSE_FC43C7DD0C5C,ACTIVE_DATE_MATCH,False
COMPINFO,Compuage Infocom Limited,EQ,2.0,Rights 8:25 @ Premium Rs 18/-,2022-11-14,2022-11-14,,,,,corporate_actions_20221101_20221130.json,NSE corporate actions API,RIGHTS 8:25 @ PREMIUM RS 18/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,8.0,25.0,,,1,False,False,UNCHANGED,,NSE_E5EDE93C6D53,ACTIVE_DATE_MATCH,False
ESSENTIA,Integra Essentia Limited,EQ,1.0,Rights 37:200 @ Premium Rs 6/-,2022-11-17,2022-11-17,,,,,corporate_actions_20221101_20221130.json,NSE corporate actions API,RIGHTS 37:200 @ PREMIUM RS 6/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,37.0,200.0,,,1,False,False,UNCHANGED,,NSE_ED17A80DA9BB,ACTIVE_DATE_MATCH,False
GRINFRA,G R Infraprojects Limited,EQ,5.0,Interim Dividend,2022-11-17,2022-11-18,,,,,corporate_actions_20221101_20221130.json,NSE corporate actions API,INTERIM DIVIDEND,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_8A58397586E6,ACTIVE_DATE_MATCH,True
NDLVENTURE,NDL Ventures Limited,EQ,10.0,Demerger,2022-11-22,2022-11-23,,,,,corporate_actions_20221101_20221130.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
AJOONI,Ajooni Biotech Limited,EQ,2.0,Rights 29:30 @ Premium Rs 4/-,2022-11-25,2022-11-25,,,,,corporate_actions_20221101_20221130.json,NSE corporate actions API,RIGHTS 29:30 @ PREMIUM RS 4/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,29.0,30.0,,,1,False,False,UNCHANGED,,NSE_0B73512D6B61,ACTIVE_DATE_MATCH,False
HATSUN,Hatsun Agro Product Limited,EQ,1.0,Rights 1:30 @ Premium Rs 418/-,2022-12-07,2022-12-08,,,,,corporate_actions_20221201_20221231.json,NSE corporate actions API,RIGHTS 1:30 @ PREMIUM RS 418/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,30.0,,,1,False,False,UNCHANGED,,NSE_AF4B789C4B78,ACTIVE_DATE_MATCH,True
AKG,Akg Exim Limited,EQ,10.0,Rights 2:1 @ Premium Rs 2/-,2022-12-16,2022-12-16,,,,,corporate_actions_20221201_20221231.json,NSE corporate actions API,RIGHTS 2:1 @ PREMIUM RS 2/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,1.0,,,1,False,False,UNCHANGED,,NSE_CCEA4036CAEC,ACTIVE_DATE_MATCH,False
APCL,Anjani Portland Cement Limited,EQ,10.0,Rights 1:2 @ Premium Rs 187/-,2022-12-16,2022-12-16,,,,,corporate_actions_20221201_20221231.json,NSE corporate actions API,RIGHTS 1:2 @ PREMIUM RS 187/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,2.0,,,1,False,False,UNCHANGED,,NSE_39303DA959D6,ACTIVE_DATE_MATCH,False
RSWM,RSWM Limited,EQ,10.0,Rights 1:1 @ Premium Rs 90/-,2022-12-16,2022-12-16,,,,,corporate_actions_20221201_20221231.json,NSE corporate actions API,RIGHTS 1:1 @ PREMIUM RS 90/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,1.0,,,1,False,False,UNCHANGED,,NSE_667D0079E174,ACTIVE_DATE_MATCH,False
SHAH,Shah Metacorp Limited,EQ,1.0,Rights 110:100 @ Premium Rs 1.75/-,2022-12-23,2022-12-23,,,,,corporate_actions_20221201_20221231.json,NSE corporate actions API,RIGHTS 110:100 @ PREMIUM RS 1.75/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,110.0,100.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
JETFREIGHT,Jet Freight Logistics Limited,EQ,5.0,Rights 1:1 @ Premium Rs 11.25/-,2023-01-11,2023-01-11,,,,,corporate_actions_20230101_20230131.json,NSE corporate actions API,RIGHTS 1:1 @ PREMIUM RS 11.25/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,1.0,,,1,False,False,UNCHANGED,,NSE_2BDA55EAF494,ACTIVE_DATE_MATCH,False
INDOWIND,Indowind Energy Limited,EQ,10.0,Rights 2:5@ Premium Rs 2/-,2023-01-13,2023-01-13,,,,,corporate_actions_20230101_20230131.json,NSE corporate actions API,RIGHTS 2:5@ PREMIUM RS 2/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,5.0,,,1,False,False,UNCHANGED,,NSE_02C090DA38B6,ACTIVE_DATE_MATCH,False
RADIOCITY,Music Broadcast Limited,EQ,2.0,Scheme Of Arrangement - Bonus Ncrps 1:10,2023-01-13,2023-01-13,,,,,corporate_actions_20230101_20230131.json,NSE corporate actions API,SCHEME OF ARRANGEMENT - BONUS NCRPS 1:10,False,True,False,False,False,True,False,False,False,False,False,STRUCTURAL,,1.0,10.0,,,2,True,True,UNCHANGED,,NSE_FE86B98CC31C,ACTIVE_DATE_MATCH,False
