effective_date,action,symbol,security_id,application_status,source_file
2014-09-19,EXCLUDE,ADANIPOWER,NSE_961E02880D58,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,APTECHT,NSE_B1E9367C5B99,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,COREEDUTEC,NSE_1C6C6783C7E2,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,ERAINFRA,NSE_2E631416E138,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,GTOFFSHORE,NSE_364A9E7B44C1,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,INDIAGLYCO,NSE_652D0FF5C575,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,INDRAMEDCO,NSE_D105ECB9BB5E,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,INFINITE,NSE_A419303521D6,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,MANINFRA,NSE_79E6C5F02193,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,MCDOWELL-N,NSE_7BD208D47A49,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,ORBITCORP,NSE_3AFC08334F23,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,POLARIS,NSE_A787B7252904,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,SKUMARSYNF,NSE_824DBB53889B,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,TINPLATE,NSE_74672BDAB0C4,APPLIED,ind_prs20082014.pdf
2014-09-19,EXCLUDE,WSTCSTPAPR,NSE_5BF7C734A16F,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,AJANTPHARM,NSE_790EA781FCF2,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,APARINDS,NSE_05F316A71726,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,APLLTD,NSE_4D6B580AA864,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,ASHOKA,NSE_7271BD099C26,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,ASTRAL,NSE_27ED7EAB3326,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,CENTURYPLY,NSE_0C54BB903E03,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,KITEX,NSE_9A051282CA4A,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,NITINFIRE,NSE_3B67FE1904B0,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,NOCIL,NSE_B02D9BEB0D0A,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,RATNAMANI,NSE_55FFE606B7E2,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,REPCOHOME,NSE_2EAE81E9FD97,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,TVTODAY,NSE_1BF63B49C19E,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,WABAG,NSE_0636AF8D6821,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,WELCORP,NSE_DD6A0E2BA440,APPLIED,ind_prs20082014.pdf
2014-09-19,INCLUDE,WHEELS,NSE_AE2862139B09,APPLIED,ind_prs20082014.pdf
2014-11-28,EXCLUDE,RANBAXY,NSE_D484E901E05E,APPLIED,ind_prs18112014.pdf
2014-11-28,INCLUDE,TI,NSE_30E8FCA5619B,APPLIED,ind_prs18112014.pdf
2015-02-02,EXCLUDE,ARVIND,NSE_C60D64EC58FE,APPLIED,ind_prs23012015.pdf
2015-02-02,EXCLUDE,GUJRATGAS,NSE_436838D37F74,APPLIED,ind_prs21012015.pdf
2015-02-02,EXCLUDE,INGVYSYABK,NSE_18BAEEDF7BCF,APPLIED,ind_prs21012015.pdf
2015-02-02,INCLUDE,DYNAMATECH,NSE_C449D23376D8,APPLIED,ind_prs21012015.pdf
2015-02-02,INCLUDE,LAOPALA,NSE_5C11B50967B3,APPLIED,ind_prs23012015.pdf
2015-02-02,INCLUDE,MBLINFRA,NSE_40F417DAB497,APPLIED,ind_prs21012015.pdf
2015-03-24,EXCLUDE,BALKRISIND,NSE_DCA00C31EBFD,APPLIED,ind_prs18032015_2.pdf
2015-03-24,INCLUDE,ITDCEM,NSE_7F8DECDBEDC8,APPLIED,ind_prs18032015_2.pdf
2015-03-27,EXCLUDE,CMC,NSE_FC570F474E2F,APPLIED,ind_prs18032015_2.pdf
2015-03-27,EXCLUDE,DCW,NSE_76C1B622359D,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,EDUCOMP,NSE_4BCDA2331B3B,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,ELDERPHARM,NSE_22269AA0FB3D,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,HUBTOWN,NSE_51509B72C100,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,IL&FSENGG,NSE_256CD40487EB,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,IMFA,NSE_25EEBCFD7004,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,LOVABLE,NSE_7CDA5DAD8C0C,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,MASTEK,NSE_71E0266D5F31,APPLIED,ind_prs18032015_2.pdf
2015-03-27,EXCLUDE,PFOCUS,NSE_0D4C56FAB9A2,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,RAJTV,NSE_AF1487EA4B1C,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,REIAGROLTD,NSE_F08DF88997C8,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,SHASUNPHAR,NSE_86E36E8E07A0,APPLIED,ind_prs18032015_2.pdf
2015-03-27,EXCLUDE,TI,NSE_30E8FCA5619B,APPLIED,ind_prs20022015.pdf
2015-03-27,EXCLUDE,VENKEYS,NSE_F6D9EDF646AC,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,FCEL,NSE_F111BB4114FB,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,GULFOILLUB,NSE_D1A2AB285CE4,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,IFBIND,NSE_697267629832,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,JKCEMENT,NSE_E4C7D1FEF3D3,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,KNRCON,NSE_AE25FA292E6D,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,KPRMILL,NSE_03C46C5018D2,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,LGBBROSLTD,NSE_50647847C4A3,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,MARKSANS,NSE_ED601A410747,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,MAYURUNIQ,NSE_E8494F35C12B,APPLIED,ind_prs18032015_2.pdf
2015-03-27,INCLUDE,MCDOWELL-N,NSE_7BD208D47A49,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,MUNJALSHOW,NSE_7E6BEA8882F4,APPLIED,ind_prs18032015_2.pdf
2015-03-27,INCLUDE,NDTV,NSE_BB7D75A98B81,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,PENIND,NSE_A21D36A1385B,APPLIED,ind_prs20022015.pdf
2015-03-27,INCLUDE,SUVEN,NSE_3BC23EE3CDD9,APPLIED,ind_prs18032015_2.pdf
2015-03-27,INCLUDE,VINATIORGA,NSE_FD70F2989DA1,APPLIED,ind_prs20022015.pdf
2015-05-29,EXCLUDE,ADANIENT,NSE_42CD50DCCBD6,APPLIED,ind_prs29042015.pdf
2015-05-29,EXCLUDE,IDFC,NSE_1671B749B56F,APPLIED,ind_prs29042015.pdf
2015-05-29,INCLUDE,NATCOPHARM,NSE_F2F6AF4ED925,APPLIED,ind_prs29042015.pdf
2015-05-29,INCLUDE,VIVIDHA,NSE_22FC8142A6A2,APPLIED,ind_prs29042015.pdf
2015-06-15,EXCLUDE,JSL,NSE_329ABD1F5CCD,APPLIED,ind_prs05062015.pdf
2015-06-15,INCLUDE,CEATLTD,NSE_C7F339E43E8B,APPLIED,ind_prs05062015.pdf
2015-09-28,EXCLUDE,ANSALAPI,NSE_63D6527C95C7,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,BGRENERGY,NSE_D0ABB9249124,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,CROMPGREAV,NSE_812A4A064978,APPLIED,ind_prs24082015.pdf
2015-09-28,EXCLUDE,GAMMONIND,NSE_3677464F31DF,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,GUJNRECOKE,NSE_82022647EC12,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,HINDOILEXP,NSE_221B7F10DD50,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,HOTELEELA,NSE_2067B53F47F0,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,IFBIND,NSE_697267629832,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,KESORAMIND,NSE_4723627B4BA6,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,MANGCHEFER,NSE_49220DD0F0D1,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,MAX,NSE_98CBA18954BD,APPLIED,ind_prs24082015.pdf
2015-09-28,EXCLUDE,MONNETISPA,NSE_244EC4566860,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,ORCHIDCHEM,NSE_82E1D1C5880E,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,RAMCOIND,NSE_241E65AA24F6,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,RASOYPR,NSE_7110B3E95EA1,APPLIED,ind_prs12082015.pdf
2015-09-28,EXCLUDE,RTNPOWER,NSE_D8E4AC26C341,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,ADANIPOWER,NSE_961E02880D58,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,ADLABS,NSE_4CBB5F1B54B4,APPLIED,ind_prs24082015.pdf
2015-09-28,INCLUDE,BALKRISIND,NSE_DCA00C31EBFD,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,CAMLINFINE,NSE_51A975E4F5EC,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,EVEREADY,NSE_305BA34187E0,APPLIED,ind_prs24082015.pdf
2015-09-28,INCLUDE,FLFL,NSE_3F39E4C95613,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,IL&FSENGG,NSE_256CD40487EB,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,INOXWIND,NSE_98B5AF24A80B,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,KRBL,NSE_C653EAD813FF,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,METALFORGE,NSE_28824E5CE2B2,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,ORIENTCEM,NSE_DDCC0F44FC44,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,RICOAUTO,NSE_70BDB629EB71,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,SITICABLE,NSE_AB2CD07E1D43,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,SRIPIPES,NSE_F161C38951CE,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,SYMPHONY,NSE_9832B5E11081,APPLIED,ind_prs12082015.pdf
2015-09-28,INCLUDE,VRLLOG,NSE_4C0AC873F083,APPLIED,ind_prs12082015.pdf
2015-10-19,EXCLUDE,ABIRLANUVO,NSE_D9A959B5F435,APPLIED,ind_prs18092015.pdf
2015-10-19,INCLUDE,PNCINFRA,NSE_F174B12EB9D7,APPLIED,ind_prs18092015.pdf
2015-12-14,EXCLUDE,FRL,NSE_EF0E9934D1DE,APPLIED,ind_prs07122015.pdf
2015-12-14,EXCLUDE,MANDHANA,NSE_016878F56F2B,APPLIED,ind_prs07122015.pdf
2015-12-14,INCLUDE,ARVIND,NSE_C60D64EC58FE,APPLIED,ind_prs07122015.pdf
2015-12-14,INCLUDE,GAYAPROJ,NSE_1EDC5AB6BDE5,APPLIED,ind_prs07122015.pdf
2016-01-18,EXCLUDE,STRTECH,NSE_D8BF1C07E0AE,APPLIED,ind_prs11012016.pdf
2016-01-18,INCLUDE,SCHNEIDER,NSE_3CFB46E142F9,APPLIED,ind_prs11012016.pdf
2016-04-01,EXCLUDE,ADLABS,NSE_4CBB5F1B54B4,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,ASAHIINDIA,NSE_502982CDBAAD,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,ATFL,NSE_83E296865792,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,AUTOAXLES,NSE_B46CD836B94A,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,BINDALAGRO,NSE_E5B9AB42956F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,CAMLINFINE,NSE_51A975E4F5EC,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,CARBORUNIV,NSE_46FD1DEB761F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,CENTENKA,NSE_5602EE99E050,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,DHANBANK,NSE_B8C8A459A862,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,ENIL,NSE_78493707FA85,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,ESABINDIA,NSE_C0628B35007C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,FLEXITUFF,NSE_70031FDFB6EF,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,FMGOETZE,NSE_EFD7B6E7FD96,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GABRIEL,NSE_675CFCEE5D02,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GAMMNINFRA,NSE_5E4BFA7651A2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GEOJITBNPP,NSE_1FE8B4643571,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GEOMETRIC,NSE_3CC9204EE206,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GHCL,NSE_5D0160460CD9,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GIPCL,NSE_D3F406024851,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GITANJALI,NSE_0711207C900A,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GNFC,NSE_D448CCCD5389,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GRAPHITE,NSE_0F72F66469D6,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GTLINFRA,NSE_9F5985EF710B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GUJALKALI,NSE_9E4C0423BFF8,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,GULFOILLUB,NSE_D1A2AB285CE4,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,HEG,NSE_2EF7833DA8D3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,HERITGFOOD,NSE_EEAD76022193,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,IBVENTURES,NSE_B0F020774F39,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,IL&FSENGG,NSE_256CD40487EB,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,ITDCEM,NSE_7F8DECDBEDC8,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,IVRCLINFRA,NSE_0C8E43FADDB8,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,JYOTISTRUC,NSE_BE847AB99029,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,KCP,NSE_EBAC40911065,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,KKCL,NSE_E6BC41F4E8C3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,KNRCON,NSE_AE25FA292E6D,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,KSBPUMPS,NSE_7ADB1BE970F4,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,LGBBROSLTD,NSE_50647847C4A3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,LINDEINDIA,NSE_98B70630B94C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,MAHSCOOTER,NSE_E9CD94ECB13B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,MAHSEAMLES,NSE_D45E2178880F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,MBLINFRA,NSE_40F417DAB497,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,MERCATOR,NSE_63AB3F8FE7C5,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,METALFORGE,NSE_28824E5CE2B2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,MTEDUCARE,NSE_94DBF4CE7AC2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,MUNJALSHOW,NSE_7E6BEA8882F4,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,NAVNETEDUL,NSE_851A827BCF83,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,NBVENTURES,NSE_8BBC0680BDBA,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,NDTV,NSE_BB7D75A98B81,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,NIITLTD,NSE_9AE82A200CBD,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,NOCIL,NSE_B02D9BEB0D0A,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,NOIDATOLL,NSE_15523813BD4A,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,OPTOCIRCUI,NSE_4C7DD340FFE0,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,PATELENG,NSE_7F8B1EBDE62B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,PENIND,NSE_A21D36A1385B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,PENINLAND,NSE_8E2A665067A2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,PRAKASH,NSE_400E6C0FE473,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,RELIGARE,NSE_DE21F68BED21,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,RICOAUTO,NSE_70BDB629EB71,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SBT,NSE_633BD53DAEC1,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SEINV,NSE_D57CF4D8191A,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SHANTIGEAR,NSE_E9019530042D,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SHRENUJ,NSE_9B813D17D74B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SONASTEER,NSE_D00C1130DAE7,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SRIPIPES,NSE_F161C38951CE,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SUPPETRO,NSE_AA00EC8A4A3D,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SUPREMEINF,NSE_978A4180C4F3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,SWARAJENG,NSE_7A24E610012A,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,TATAINVEST,NSE_CC1A452E363C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,TDPOWERSYS,NSE_3087CF0E8810,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,TVTODAY,NSE_1BF63B49C19E,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,USHAMART,NSE_9A67203EFED3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,UTTAMSTL,NSE_BE6B81B4D2AE,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,VESUVIUS,NSE_81E6A1C5A552,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,VIVIDHA,NSE_22FC8142A6A2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,EXCLUDE,WHEELS,NSE_AE2862139B09,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,8KMILES,NSE_4E27A558622E,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,AARTIDRUGS,NSE_6B14B0471978,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,ABFRL,NSE_D6EC0847F646,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,ADANIENT,NSE_42CD50DCCBD6,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,ADANITRANS,NSE_A3D7B6571FE8,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,AEGISCHEM,NSE_7451BDA5B83F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,AHLUCONT,NSE_3CD1CF512D16,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,ASHIANA,NSE_FEC6EA46148B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,AVANTIFEED,NSE_985104D9ABBA,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,BGRENERGY,NSE_D0ABB9249124,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,BLISSGVS,NSE_7D44EE89941C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,BRFL,NSE_FBA9C5E2CF53,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,CAPLIPOINT,NSE_A508378B12ED,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,CCL,NSE_4CD9919938EF,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,CERA,NSE_42FEBF5D9ADF,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,DALMIABHA,NSE_DB429E3D7562,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,DHANUKA,NSE_9891A0739E64,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,DISHTV,NSE_0CDA14210E4D,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,GLOBOFFS,NSE_9967D614421D,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,GRANULES,NSE_148E052CEC64,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,GREENPLY,NSE_E33BF28052EC,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,GRINDWELL,NSE_5405849154DD,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,GUJGASLTD,NSE_46A3EC428CE2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,HEIDELBERG,NSE_F10F8CF228CE,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,HITACHIHOM,NSE_85A771F24921,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,HMT,NSE_C911E612925E,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,HMVL,NSE_914B18D01343,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,HOTELEELA,NSE_2067B53F47F0,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,ICIL,NSE_41D6658A86E3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,IDFC,NSE_1671B749B56F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,IFBIND,NSE_697267629832,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,IGARASHI,NSE_DAE0D0015DDC,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,INDOCO,NSE_1957FAB1366F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,INTELLECT,NSE_B3968699E9E2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,IPAPPM,NSE_68E3F7F5879F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,JETAIRWAYS,NSE_A7A22C73AF33,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,JINDALPOLY,NSE_3E5680388E4E,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,JMTAUTOLTD,NSE_E26A501DCF72,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,KESORAMIND,NSE_4723627B4BA6,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,KIRLOSENG,NSE_9B9A5379FE9C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,KWALITY,NSE_08FB9B51264C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,MAHINDCIE,NSE_0A208E331D8C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,MANAPPURAM,NSE_BFBEFE6B6DB3,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,MANPASAND,NSE_D4F3ADAA19EE,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,MINDACORP,NSE_D92A46834C0F,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,MTNL,NSE_D10A18C00D0B,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,NAVKARCORP,NSE_E7C0FAEE3336,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,PCJEWELLER,NSE_F0FD06753A0C,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,POLARIS,NSE_A787B7252904,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,RAMCOSYS,NSE_D701BCB8CF79,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,RELAXO,NSE_6C4CBD6F12EE,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,RKFORGE,NSE_8D41A8008DA2,APPLIED,ind_prs22022016_2.pdf
2016-04-01,INCLUDE,RTNPOWER,NSE_D8E4AC26C341,APPLIED,ind_prs22022016_2.pdf
